url,title,artist,image_link,publisher,years,description,star,tags
https://music.douban.com/subject/1424317/,绝世名伶,范晓萱,https://img2.doubanio.com/view/subject/m/public/s11363103.jpg,新艺宝,2001/8/25,　　99年专辑《我要我们要在一起》的成功让范晓萱摆脱了小魔女的儿童歌手形象，做自己喜爱的音乐是她一直所追求的目标。随着由福茂唱片转换至擎天娱乐旗下，让歌迷们引颈长盼两年的全新作品《绝世名伶》终于出炉。　　《绝世名伶》共15首全新作品，除了“最好的爱煞人武器”是粤语歌曲外，其它全部由国语演唱。大部分由范晓萱亲自操刀创作，歌词也都是和自己生活、性格等相关的内容。音乐风格虽然多样，但就如专辑名称《绝世名伶》一样，始终洋溢着五、六十年代的音乐味道。开场曲“姐妹们的聚会”是与好友阿雅、SOS姐妹共同合录的，在欢快的节奏中可以听出四人甚好的友情和在一起时的无限快乐；“等”是专辑最早收录的作品，急促的节奏、快速转换的旋律将等待的心情完整呈现；而“失控的胖子”、“如果我先死了怎么办”、“起毛球”则表露出范晓萱在青春期对感情及一些事情的看法和困惑。“You ...,8.8,爵士
https://music.douban.com/subject/4116446/,哼一首歌 等日落,曹方,https://img3.doubanio.com/view/subject/m/public/s4052811.jpg,大班音乐工作室,2009/11/11,　　穿越两千五百公里，从西双版纳到北京，　　有一个女孩在这里寻找自己的梦想。　　她轻盈的漫步而来，好像带来新鲜的氧气，显得那样干净而难得。　　《哼一首歌 等日落》　　内地创作女声代表曹方 经过两年的沉淀，　　再次推出第四张全新个人创作专辑　　唱片概述：　　“生活感”，“回归自我”，“女性创作”组成了这张专辑的核心。曹方以独特的女性创作角度，分享生活中的种种感动。让每一位听众，都随着《哼一首歌 等日落》这张专辑中的音乐情绪，重新遇见昨日的自己。　　新专辑曹方与国内最具独立民谣气质的音乐制作人王晓东合作，一同完成“回归”主题。精细的录音过程，全乐器真实录音，质朴温暖、真实清澈，好声音值得一再被选择。　　回归到简单的心，回归到音乐本身。《哼一首歌 等日落》唱片中收录曹...,8.1,流行
https://music.douban.com/subject/1408461/,未完成,孙燕姿,https://img2.doubanio.com/view/subject/m/public/s3524013.jpg,Warner,2003/1/10,　　是废墟里淋着大雨的一架钢琴，是弹着琴望天而笑的一个表情，让我们深刻动容。她，带着一架钢琴来到这里，在城市的最中央，我们认识了――孙燕姿，那个弹钢琴的女生，那个“用音乐游走世界”的女生。 　　从“你从没听过一个22岁的女生这样唱歌”到全亚洲形成独特的“孙燕姿现象”，这个渐 渐长大的25岁女孩，要用音乐继续游走世界，与生俱来的音乐使命感，有了起点而没有终点，现在到未来，是永无休止的音符。 　　像个旅人坚持她未完成的路，孙燕姿从出发的那天就注定了，她必须一直继续那些关于音乐和成长的事。 　　放了自己2个月的大假，完全摆脱工作的经历了一趟伦敦、巴黎、纽约之旅，没有刻意，自由自在的真实生活之后，第6张专辑的孙燕姿回到原点，一个最单纯音乐人，“我就是喜欢音乐，喜欢音乐可以有很多方式，今天大家接受我，我会很感激大家愿意分享我的音乐，但是如果有一天，不是这样了，...,8.6,流行
https://music.douban.com/subject/1394653/,OK Computer,Radiohead,https://img1.doubanio.com/view/subject/m/public/s2789048.jpg,Capitol,1997,　　Radiohead on its top form. Hearty hearty britpop.,9.2,摇滚
https://music.douban.com/subject/10448971/,Born to Die,Lana Del Rey,https://img1.doubanio.com/view/subject/m/public/s7047247.jpg,IGA,2012/1/31,"　　Born to Die is the second studio album and major-label debut by American singer and songwriter Lana Del Rey. It was released on January 27, 2012 by Interscope Records, Polydor Records, and Stranger Records. Del Rey collaborated with producers including Patrik Berger, Jeff Bhasker, Chris Braide, Emile Haynie, Justin Parker, Rick Nowels, Robopop, and Al Shux to achieve her desi...",8.6,流行
https://music.douban.com/subject/1394664/,The Wall,Pink Floyd,https://img9.doubanio.com/view/subject/m/public/s2413665.jpg,Sony/Columbia,1979,　　Pink Floyd 的 The Wall 也许是音乐史上极具迷惑力和富想象力的专辑。The Wall 录制于1979年，联合艺术家电影公司在1982年拍摄了这张专辑的同步电影 The Wall。　　故事是围绕着一个虚构的，将一位名为 Pink Floyd 歌星的孤独比喻成一堵精神上的墙这个故事所展开的，而墙是由他在人生各个阶段所产生的，而且无法排斥的一种精神失落，它不以个人意志为转移并随他的人生成长也日益增长演化发展而成的。专辑的开篇便是通过邀请无意识的观众进入 Pink 的演出（In The Flesh?）而展开的，刚一出世 Pink 就面对着如履薄冰的人生（The Thin Ice），然后转回到孩提时代对在二战中阵亡的父亲的回忆（Another Brick In The Wall [Part 1]），上学后又不得不面对填鸭式的刻板...,9.2,摇滚
https://music.douban.com/subject/3236064/,不要停止我的音乐,痛仰,https://img9.doubanio.com/view/subject/m/public/s3523286.jpg,音驰文化,Oct-08,　　历时两年，标志着中国摇滚乐分水岭和转折点的旗帜性唱片，来自痛仰的《不要停止我的音乐》，即将在国庆之前面世。　　整张专辑作品全部取材于乐队成员在路上的真实生活感受，足迹遍布内蒙新疆云南西藏尼泊尔，大大小小近千个地方，甚至还穿越了全世界最危险的公路-新藏线，巡演途中走访中华文明的源头安阳，游历苏杭美景西湖，混迹于嬉皮士的大本营大理古城，梦想、友谊、爱情、温暖、亲情、感动均在歌中如实阐述，可谓真真切切，首首佳作。　　8月，中国歌曲排行榜更是主动向乐队索取《再见杰克》《公路之歌》《不要停止我的音乐》《西湖》四首尚未正式发表的作品，要在榜单中呈现痛仰新作品的魅力，这在鱼目混珠大小潜规则的中国歌坛，不能不说是一个奇迹了。　　在全世界最大的音乐人网站myspace上，痛仰更是以最快的上升速度，飙升为每日点击最高人气最旺的中国音乐人...,8.6,摇滚
https://music.douban.com/subject/1394771/,Hybrid Theory,Linkin Park,https://img9.doubanio.com/view/subject/m/public/s2838195.jpg,Warner Bros,2000,　　如果你还没有听过“林肯公园”乐队的专辑《混合理论》，甚至对这支乐团还一无所知，请问您今年多大？58岁？没有哪一支乐队会有如此实力，一举囊括诸如 "2001年全美专辑销量总冠军；全球专辑销量第二名；葛莱美最佳新近艺人、最佳摇滚专辑、Billboard 音乐奖最佳新近艺人……新世代的音乐顽童，无门无派，嬉笑怒骂游走于各门各派之间，博采众家之长，尽情炫出E时代音乐风情，不经意间，首张大碟 [Hybird Theory混合理论]狂卖1500万张。终成大器的inkin’Park在世界范围内狂掀阵阵Linkin热浪，引发一场场“时尚风暴”！,8.9,摇滚
https://music.douban.com/subject/1394566/,MTV Unplugged in New York,Nirvana,https://img3.doubanio.com/view/subject/m/public/s3158430.jpg,Geffen Records,1994/11/1,　　大名鼎鼎的《纽约不插电》，Nirvana一次返璞归真的现场演出，有人说Kurt Cobain的天才与痛苦都在这次演出中表露无遗，数月之后，Kurt Cobian结束了自己生命，这张专辑也因而具有了非比寻常的纪念意义，在英美专辑排行榜都登上首位，并在1996年获得了葛莱美最佳另类摇滚专辑奖。,9.5,摇滚
https://music.douban.com/subject/1400651/,After 17,陈绮贞,https://img2.doubanio.com/view/subject/m/public/s4711982.jpg,cheerego,2004年12月,　　在两岸三地拥有众多拥趸的台湾创作女歌手陈绮贞，在2004年的最后一天发行了自己的最新单曲碟《after 17》。这支单曲没有延续前不久她和黄立行合作的EP中的电子风格。整支歌曲重新回到了歌迷们熟悉的简约风格。这也是她继《SENTIMENTAL KILLS》、《旅行的意义》之后的第三张单曲碟，至于她的全新专辑，歌迷们可能要等到2005年初。陈绮贞在谈到创作这首歌的动机时说：“我真的很想试试看，一把吉他的歌到底能做到什么样子！”　　一步一步走过昨天我的孩子气　　我的孩子气给我勇气…　　自从那一天起 我自己做决定　　自从那一天起 不在意谁的否定　　自从那一天起 听我说的道理　　When I am after 17…　　顾名思义，“after17”讲的是她17岁时高中时代的点点滴滴。在...,9.2,流行
https://music.douban.com/subject/1395432/,In Between Dreams,Jack Johnson,https://img1.doubanio.com/view/subject/m/public/s4346679.jpg,Umvd Labels,2005/3/22,　　入围2006年第四十八届格莱美奖最佳流行男声提名　　首周23万张惊人销量空降全美告示牌专辑榜第2名　　2个月全球销量超过200万张　　Jack Johnson(杰克 约翰逊)一个成长在夏威夷海边的职业冲浪选手，在他厌倦了滑板的生活之后，跑去当导演拍摄了一部嘻哈歌手的纪录影片。 后来又和民谣歌手合作，走入了唱片界。他不仅一手包办整张专辑的词曲、还会弹吉他，长的可爱讨人喜欢、有着诗人却不至文弱的阳光气息。出生在阳光满地的夏威夷，抱着吉他懒洋洋的在海边唱歌，是他最大的满足。　　《In Between Dreams》是Jack的第三张专辑，比起头两张《Brushfire Fairytales》、《On and on》更显成熟完整，继续着民谣摇滚的曲风，并有节奏感强的雷鬼及抒情小品风格。在炎炎夏日，到海边吹着海风，听...,9,民谣
https://music.douban.com/subject/3526294/,神的孩子都在跳舞,五月天 Mayday,https://img3.doubanio.com/view/subject/m/public/s3586961.jpg,滚石,2004/11/5,　　史上第五張五月天 "神的孩子都在跳舞"，堪稱最五月天的創作，專輯最大的特色是五人的創作都有收錄在其中，本質上更是拋開束縛，回歸五月天，找回以前玩band　　的快樂及充滿爆發力的感覺。　　這次他們也在相隔四年後，重回第二張專輯"愛情萬歲"時位於富士山下河口湖的錄音室，相同的環境，一樣五天70萬的租金，不同的是攜帶的樂器暴漲三倍，總價超過150萬，而因搭機超重被罰10萬元，當然最不一樣的是五人音樂上的成長，使五月天更能自由於音樂中。　　在這張專輯五人都出現一段創作爆發期，把對事物的感動換化成音樂、文字，最後從27首中嚴選10首，而在最苦、壓力最大的制作期中，五人一改過去大差大喝的抗壓習慣，靠著彼此間的向心力，以吃"豆芽補豆芽"的清淡飲食方式成功瘦身，阿信說︰「對五月天來說，音樂最重要的是互信、平衡，而不是每個人都往上沖，...,8.9,流行
https://music.douban.com/subject/2150115/,离开地球表面Jump!,五月天,https://img9.doubanio.com/view/subject/m/public/s27078194.jpg,滾石國際音樂股份有限公司,2007/7/20,　　「我，否定地心引力!」　　世界首发典藏版2007全新创录巨梦大碟1CD+1DVD [跟mayday私奔到月球]  3新创+3新编+世界巡回12首精髓先High体验    Boys，Be Ambitious!　　少年因野心而美丽、爱恋因想像而无敌、世界因五月天而无重力！　　华语乐坛的”惊奇5超人”、亚洲舞台的”演唱会之王” 光荣前进世界30场！　　在地球的100人村里，五月天是刚诞生的好奇宝宝。在哥伦布发现新大陆的605年之後，五月天才正要离开地球表面，去活，去梦，去勇敢，去把人生live成一场汗水淋漓的安可!CD新歌曲目介绍　　[离开地球表面]   充满弹跳魔力mayday第一首硬蕊DISCO　　[私奔到月球]   陈绮贞+五月天sweet 6人行 第一首男女对唱　　[抓狂] ...,8.7,流行
